easy- shakespeare in love  and romeo and juliet  awsome romantics.	It is simple; excellent romantic films include Shakespeare In Love and Romeo & Juliet.	"""Shakespeare in Love"" and ""Romeo and Juliet"" are both obviously romantic."	Shakespeare In Love and Romeo & Juliet are awesome romantics.	That is easy, Shakespeare in Love and Romeo and Juliet are wonderful romantic films.
but paris hilton isn't far behind.	Paris Hilton is not far behind.	Paris Hilton is not far behind.	Paris Hilton is not far behind.	Paris Hilton is not far behind.
But has a lil slang 2 his walk.	He has a little swat to his walk.	He has a different walk.	He has a little slang to his walk.	He has a very distinct walk.
well, so much for guessin' yours!!	Well, so much for guessing yours.	There is no way I can guess your answer.	So much for guessing yours.	I do not have to guess yours.
Your Mama's so ugly.........the cops gave her a ticket for indecent exposure.	Your mother is so ugly, the cops gave her a ticket for indecent exposure.	Your mother is so innapropriate that the cops gave her a ticket for indecent exposure.	Your mother is so unattractive that the police gave her a ticket for indecent exposure	Your mother is so unattractive, the police ticketed her for indecent exposure.
u must be too young,otherwise u would definitely know.	You must be too young, otherwise, you would certainly know.	If you were not so young, you would know the answer.	You must be too young or you would definitely know.	You must be too young, if you were not, you would know.
it looks interesting to me, and whats it about?	It looks interesting to me, but what is it about?	It piques my interest; what is it about?	It looks interesting to me. What is it about?	It looks interesting to me. What is it about?
i dont noe...and really dont care	I do not know or care.	I do not know, and frankly I do not care.	I do not know, nor do I care.	I do  not know. And, I really do not care.
they arent bimboes, jessicas a declared genius.	They are not floozies because Jessica is a declared genius.	They are not shallow women, Jessica is clearly a genius.	"They are not ""bimboes."" Jessica is a declared genius."	They are not bimbos. Jessica's a declared genius.
:)  They always had pizza around, too!	They constantly had pizza around, too!	In addition, there was always pizza to be had.	They always had pizza available, also.	They always have pizza around, too.
All my votes are going to Taylor Hicks though...	All of my votes are going to Taylor Hicks, though.	Nevertheless, I will vote for Taylor Hicks exclusively.	However, all my votes are going to Taylor Hicks.	All of my votes are going to Taylor Hicks, though.
WHAT WERE YOU AND DAD DOING?	What were you and dad doing there?	What were you and Dad doing?	What were you and Dad doing?	What were you and Dad doing?
Hi, I think u meant psychic...	I think you meant psychic.	I believe that you meant to say psychic.	I believe you meant to say psychic.	"Hello - I think you meant ""psychic."""
I love SMALLVILLE so of course I wanna see who else loves SMALLVILLE!	I love Smallville, so of course I want to watch it.	I am very fond of the show Smallville, so it is interesting to me to meet someone else who loves the show.	I love Smallville and, naturally, am interested in others who may feel the same way.	"I love ""Smallville,"" so of course I want to see who else loves ""Smallville""!"
some songs are 1,2, step by ciara.	One of the songs on the playlist is 1,2, step by Ciara.	1,2 Step by Ciara is an example of some of the songs.	Some songs are one, two, step by Ciara.	"Some songs include ""1, 2, Step"" by Ciara."
2 POINTS SCORED ON THAT ONE	Two points were scored on that shot.	There were two points scored for that one.	There were two points scored on that play.	You scored two points on that one!
her iq is like 145, and paris isnt dumb!	Paris is not simple-minded, her Intelligent Quotient is around 145.	"Paris isn't ""dumb""; she has an IQ of about 145."	"She is not ""dumb"", her IQ is around 145."	Paris Hilton is not dumb! Her IQ is around 145.
when you don't talk or go out with each other or maybe the relaship never started	Maybe the relationship never started because you did not talk or go out with each other.	If you never go out or have meaningful conversations together, perhaps you never had a real relationship.	Maybe the relationship never started if you do not talk or go out.	When you do not talk or spend time with one another, maybe the relationship never began.
You won't go wrong, if you watch this one!!!!!!	You will not go wrong if you watch this one.	You can't go wrong watching this!	You need to watch this.	You will not go wrong if you watch this one!
i know who bam is though.	I know who Bam is.	I am familiar with Bam.	I know who he is.	Although, I do know who Bam Margera is.
The sound of the 2 together, wow I do love the sound lol =)	I love the sound of the two together.	I love the sound of the two of them together.	I love the sound of them together.	Wow, I do love the sound of the two of them together.
YA KNOW THE DRUMMER FROM BLINK 182	Do you know the drummer from Blink 182?	He's the drummer from Blink-182.	Are you familiar with the drummer for Blink 182?	Do you know the drummer from Blink 182?
I think its like, forever or something like that.	I think it is forever or something like that.	I think it endures forever.	I believe it is in perpetuity or similar.	I believe it is forever.
call information they will give it to you in a snap!	Call information and they will give it to you in a second.	Call Information - they'll give it to you straightaway.	If you contact the information line, they will provide you with it immediately.	Call information and they will give it to you quickly.
just bcoz im a girl... i prefer ADAM SANDLER and ROB THOMAS!	I prefer Adam Sandler and Rob Thomas due to my femininity.	Because I am a girl, I prefer Adam Sandler and Rob Thomas.	Because I am female, I prefer Adam Sandler and Rob Thomas.	I prefer Adam Sandler and Rob Thomas because I am a girl.
I can't sleep....I need to know.	I can not sleep and I must know.	I need to know so that I can sleep.	I am having trouble sleeping because I need to know what happened.	I cannot sleep not knowing.
I guess that means Simon likes blondes!	I suppose the inference is Simon's preference for blondes.	That means that Simon likes blondes.	It appears that Simon is fond of blondes.	I think that means Simon likes blondes.
i mean who will fear beautiful women?	My intention is to question who will be afraid of beautiful women?	Who will fear beautiful women?	My point is: Who will feat beautiful women?	I mean, who will fear beautiful women?
For me its definately Jessica Alba and Angelina Jolie....	For me it's definitely Jessica Alba and Angelina Jolie.	For me it is definitely Jessica Alba and Angelina Jolie.	In my opinion, it is definitely Jessica Alba and Angelina Jolie.	In my opinion it is Jessica Alba and Angelina Jolie.
I loved all the characters and Bill Cosby was SO funny without being crude!	I loved all the charachters and Bill Cosby was so funny without being crude.	I loved all the characters and Bill Cosby was so funny without being crude!	I enjoyed each character and Bill Cosby was extremely humorous without being crude.	I enjoyed all of the characters. Also, Bill Crosby was funny without being crude.
i don't know who ville is.	I do not know who Ville is.	I do not know who Ville is.	I don't know what vile means.	I do not know who 'ville' is.
I dun think he loves her	I do not think he loves her.	I do not think that he loves her.	I don't think he is in love with her.	I do not believe he loves her.
neither...not a big fan of either	I am not a fan of either.	I am not a big fan of either.	I am not a fan of either of them.	I have no positive feelings for either of them so I choose neither.
celebrities are why there are so many anorexic girls now.	Celebrities are why there are so many anorexic girls.	The reason why there are so many anorexic girls now is because of celebrities.	Celebrities are why so many girls have eating disorders.	Celebrities are the cause of the excessive number of girls with anorexia.
how would you feel if someone threw you a funeral party at the age of 60 or 70?	How would you feel if someone held a funeral party for you when you are sixty or seventy years old?	How would you feel if you were given a funeral party at the age of 60 or 70?	How will you feel if someone chooses to throw a funeral party for you when you are between sixty and seventy years old?	How would you feel if someone threw you a funeral arty at the age of 60 or 70?
I am listning to it right now!	I am currently listening to it.	I am listening to it right now.	I am currently listening to it.	I am listening to it right now.
Angelina Jolie much more sexy !!!!!!!!!!	Angelina Jolie is more sexually attractive.	Angelina Jolie is much sexier.	Angelina Jolie is much more sexually attractive.	Angelina Jolie is much more appealing.
why don't you urge the tv management?	Why do you not urge the television management?	Could you urge the television management?	Why do you not express your views to television management?	Why do you not urge the television management?
yo mamas so stupid she went to disney, saw the sign disney left then turned around and went home	"Your mother is so unintelligent that she went to Disneyland, saw a sign saying, ""Disneyland Left,"" then turned around and went home."	"""Yo mama"" is so stupid that she went to Disney, saw a sign that said ""Disney Left,"" and turned around to go home."	"Your mother is excessively stupid and saw the sign stating ""Disney Left"" so she turned around to travel home."	Your mother is so daft that when she went to Disney, saw the Disney sign, and then she turned around and went home.
WHAT WERE YOU AND DAD DOING?	What were you and Dad doing?	What were you and your dad doing?	What were you and dad doing?	What were you both doing?
i totally love them they are so hor who else out there are dawgs that love BLINK 182 ????????????????????????	"I really enjoy them because they are so attractive. Are there other ""dawgs"" out there who love Blink-182?"	Does anyone out there love Blink 182 as much as I do?	Who else out there loves BLINK182 as much as I do?	I enjoy them so much, who else enjoys Blink 182?
I just saw it last week.	I just saw it last week.	I saw it just last week.	I just saw it last week.	I viewed it last week.
It's so funny, that's why i love it.	It is so funny; that is why I love it.	I love it because it is so funny.	I love it because it is so funny.	It's hilarious, that's why I enjoy it.
who knows... i guess it was just their time.	No one knows. Perhaps it was simply their time.	It's difficult to know the reason but apparently it was only a matter of their time.	Who has knowledge? I imagine it was merely their fortuitous moment.	No one knows, it may just have been their time.
if that's the case you can wait a little longer can't you.	If that's the case, can't you wait a bit longer?	If that is the case, then shouldn't you be able to wait a little longer?	If those are the circumstances, you have the ability to hold off for some more time, do you not?	If that is so, then you must be able to wait a bit longer.
in an interview , boss; what is is ur wife name ?	The boss asked his wife's name during the interview.	In an interview, should you ask the manager the name of his wife?	Excerpted from an interview, Boss: What is the name of your wife?	The question was asked in an interview about the name of his wife.
i don't wanna brag or nothing, but i fu**ing rock!	I don't want to seem boastful, but I'm pretty awesome!	I don't want to seem boastful but I am a special person.	I have no desire to boast or anything, however, I am a rock star!	I do not want to brag, but I am great!
I THOUGTH IT WAS MISSOURI (ST. LOUIS)	Isn't it in Missouri?	I thought it was St. Louis in Missouri.	I was under the impression it was Missouri (St. Louis).	I thought it was St. Louis, Missouri.
I pick angelina jolie on this one~ even though it is awful that she stole brad from jennifer!	I think it awful that she stole Brad fron Jennifer, but I pick Angelina.	I pick Angelina Jolie on this one.  Even though it is awful that she stole Brad from Jennifer.	I chose Angelina Jolie, although, it is terrible that she stole Brad P	In this case, I choose Angelina Jolie. Although, it is reprehensible that she stole Brad Pitt from Jennifer Aniston.
I also though Naomi Watts dress was really odd and looked a little too big for her also.	I thought Naomi Watts had an odd dress that looked a little too big.	Also, I thought that Naomi Watts dress was really odd and a little too big for her.	I also believes taht Naomi Watts' dress was strange and appeared too big for her.	In addition, I thought Naomi Watts' dress looked really odd and a little too big on her frame.
rap, rock gives me such a headake	Rap and rock music makes my head ache.	Rap and Rock give me such a headache.                        OR                          My favorite if Rap, Rock gives me such a headache.	Rap music, rock music gives me a headache.	Rap music. Rock n' Roll music gives me a headache.
I'd love to see either of them win!	I would love to see either of them win.	Id love to see either of them win.	I would enjoy seeing either of them win.	I'd love to see either of them win!
me and my dad together have bought about 1000 items.	Together, my father and I have purchased about a thousand items.	My dad and I together have bought about 1000 items.	My father and I have purchased over one thousand items.	My dad and I together have bought abought a thousand items.
Tom Welling... looks a lot like the vocalist of The All-AMerican Rejects...^_^	Tom Welling looks a lot like the vocalist of the All-American Rejects.	Tom Welling resembles the vocalist of the All-American Rejects.	Tom Welling looks similar to The All American Rejects' vocalist.	"Tom Welling looks a lot like the vocalist from ""The All American Rejects""."
:)) I don`t think so...I don`t hate him	I do not think that I hate him.	I do not think so; I do not dislike him.	I do not hate him.	I do not think so. I do not hate him.
And i dont even need to be Gay!!!	I do not even need to be gay.	I do not even need to be homosexual.	I do not need to be a homosexual.	I do not even need to be gay.
what kind of person  throw a funeral party?	What kind of person throws a funeral party?	What type of person throws a funeral party?	Who throws a funeral party?	What kind of person throws a funeral party?
thank you for letting me vent about this crappy crappy crappy band !	Thank you for allowing me to complain about this absolutely terrible band.	Thank you for listening to me talk about this horrible band.	Thank you for allowing me to express my frustration regarding this sub-par musical act.	Thank you for allowing me to vent my frustrations about this band!
I Definitely would choose My Chemical Romance hands down!	I would definitely choose My Chemical Romance, for certain.	I would certainly choose 'My Chemical Romance,' no contest.	Without a doubt, I would choose My Chemical Romance.	Without a doubt, I would definitely choose My Chemical Romance.
I don't trust anyone who can't find at least one Sublime song they like.	I do not trust anyone who cannot find at least one Sublime song to like.	I don't trust a person who doesn't enjoy at least one song by 'Sublime.'	I do not trust a person who cannot find, at minimum, one Sublime song they enjoy.	I am untrusting of someone who does not like at least one song from Sublime.
tell him that you think you might be pregnant.	Tell him that you believe you may be pregnant.	Tell him that you may be pregnant.	You should inform him that you believe yourself to be pregnant.	You should tell him that you think you may be pregnant.
duran duran, madonna one woman band!, alabama, exile and how could i forget... Air Supply!!	Duran Duran, Madonna (one-woman band!), Alabama, Exile, and I cannot forget Air Supply.	Duran Duran, Madonna the one woman band, Alabama, Exile, and I can not forget about Air Supply!	Some bands are Duran Duran, Madonna, One Woman Band, Alabama, Exile, and Air Supply.	Duran Duran, Madonna (a one-woman band), Alabama, Exile, and Air Supply.
I don't believe your mama is stupid at all!	"I do not believe ""yo mama"" is stupid at all."	I do not believe that your mother is stupid at all.	I do not believe your mom is uneducated at all.	I do not believe your mother is unintelligent.
your ganna have to take guitar classes	You will need to take guitar classes.	You are going to have to enroll in guitar classes.	You are going to have to take guitar classes.	You will need to take guitar lessons.
and i won't let you get to me either!	I will not let you get to me, either.	Also, I will not let you bother me.	I will not let you get to me.	I will not allow you to reach me, either.
and the blonde in the boat says, this is, like, a sea of wheat, duh.	"The blonde who was in the boat stated that it was ""like a sea of wheat""."	The blonde in the boat calls this a sea of wheat.	"The blonde in the boat then replies, ""This is a sea of wheat!"""	"And the reply from the blonde in the boat is ""this is like a sea of wheat."""
OK dear dont let it get to you	Do not let it get to you.	Do not let it get to you, dear.	Okay, dear. Don't let it get to you.	ALright, but do not let it get to you.
He's a businessman...he spends money on whatever he wants.	He is abusinessman and he decides to spend his money on whatever he wants.	He is a businessman and spends his money on whatever he wishes.	He's a businessman... he spends his money on whatever he wants.	He is a business man, so he spends his money on whatever he wants.
Hoopz does not want Flav at all.	Hoopz was not interested in Flav whatsoever.	Hoopz does not want Flav at all.	Hoopz doesn't find Flav attractive at all.	She does not want him at all.
STOP BEING POSERS AND GET A LIFE	Stop attempting to be someone you are not and go out and live.	Stop being fake and get a life.	Stop being so childish.	Stop being fake and grow up.
they both su*k. Paris is a dumbass no talent sl*t and jessica is jsut brain dead	Both actressses are horrible, Paris is not very smart, is promiscuous and does not have any talent while Jessica is just plain idiotic.	I do not enjoy either; Paris is unintelligent and untalented, and Jessica is even more unintelligent.	They both are awful. Paris is unintelligent with no talent and Jessica seems brain dead.	They are both repulsive, Paris is stupid with no talent and Jessica is just brain dead!
the last song of madonna's which i liked was american pie......sorry-think her time's almost up.	The last song of Madonna's that I liked was American Pie.  I think her time is almost up.	The last of Madonna's songs I liked was American Pie, sorry I think her time's almost up.	"The last song that I liked from Madonna was ""American Pie,"" I think her fame is coming to an end."	The last song of Madonna's that I liked was American Pie.....and I really believe her time is up.
I don't believe Britney Spears is dumb although some of the things she may do are dumb	I do not believe Britney Spears is obtuse, even though some of the things she does are obtuse.	I don't think Britney Spears is dumb, although some of the things she does are dumb.	Although she may behave like an ignoramus, I don't believe that Brittany Spears is stupid.	I don't think that Britney Spears is dumb but she does do some dumb things.
It is one of the best songs out there!	It is one of the best songs out there.	It's one of the best songs out there.	That is one of the best songs in existence!	It is absolutely one of the best songs out there!
DEPENDING OMN THE GUM U CHEW	Depending on the gum you chew.	Depending on the gum you chew.	It depends on what type of gum you chew.	It depends on the type of gum that you chew.
I like So Sick by Ne-Yo.	"I like ""So Sick"" by Ne-Yo."	"I enjoy the song ""So Sick"" by Ne-Yo."	"I like ""So Sick"" by Ne-Yo."	"I like ""So Sick"" by Ne-Yo."
But he has to be a gentelmen cuz he has 2 have a good job dat pays good money.	He has to be a gentleman because he has to have a good job that pays good money.	He must be a gentleman because he needs a proper job with a reliable income.	He has to be a gentleman because he has to have a good job that pays well.	But he must be a gentleman, because he has to have a good job that pays well.
She is the greatest talk show host EVER!!!	She is the greatest talk show host I have ever watched.	She is the greatest talk show host.	She is the preeminent talk show host of all time!	She is the greatest talk show host, ever!
KEVIN n nfnhfnigbubjbni.....I dunt really watch American Idol..........	Kevin, I do not really watch American Idol.	Kevin, I do not watch American Idol.	"Kevin...I'm not exactly an ""American Idol"" viewer."	"I do not reall watch ""American Idol,"" Kevin!"
BEYONCE CAUSE SHE'S YOUNGER AND CAN DANCE BETTER	Beyonce is younger and she can dance better.	In my opinion, Beyonce, because she is younger and a better dancer.	Beyonce, given that she's more youthful and a more skilled dancer.	Beyonce because she is young and dances better.
Escpecially when the chicken chases the guy in the end!	Especially when the chicken chases the guy in the end.	I enjoyed when the chicken chased the man at the end.	Especially in regard to the chicken's pursuit of the man during the conclusion!	Especially in the end, when the chicken chases the man!
I dont even consider that a song.	I do not even consider that one a song.	I do not even consider that a song.	I do not believe that is a song.	I do not consider that a song
oh ya and hes very hot.	Oh yeas and he is very captivating.	Oh, yes, and he is very good-looking.	He is very attractive.	In addition, he is extremely attracitve.
Aerosmith,Def Leopard and AC/DC and sorry I have 4; Boston too!	I have four favorite bands.  Aerosmith, Def Leopard, AC/DC, and Boston.	Aerosmith, Def Leppard, AC/DC, and (sorry, I have four) Boston as well.	I enjoy Aerosmith, Def Leopard, AC/DC, and Boston.	Aerosmith, Def Leppard, and AC/DC, as well as a fourth (my apologies, as you only asked for 3): Boston.
A little too excited if you ask me.	I think he's a bit too excited.	In my opinion, they are a little too excited.	If you ask me, a little too excited.	Somewhat too excited, in my opinion.
i have Liked Jennifer love Hewitt... she is so awesome and her bday is a day after mine!!	I think Jennifer Love Hewitt is great. Also, her birthday is only a day after mine!	I like Jennifer Love Hewitt, she is a great actress and her birthday is the day after mine.	I like Jennifer Love Hewitt. She is so awesome, and her birthday is a day after mine!	I enjoy Jennifer Love Hewitt, particularly because she and I have similar birthdays.
why do they try to sound british ?	What is the appeal of sounding British?	Why do they attempt to change their accent to british?	Why do they try to sound British?	Why do they attempt to sound British?
Not everyone hates him but that is why some hate him....	That's why some people dislike him.	That is the reason some people hate him.	He is not hated by all, and for that reason, many people hate him.	Although he is not universally disliked, that is the reason why some dislike him.
i don't think there is any chord like that.	I do not think there is a chord like that.	I do not think there is a chord like that one.	I do not think that there is any chord like that.	I do not think there is a chord like that.
put icyhot or bengay i in his underware or on his deoderant	"Put ""IcyHot"" or ""Bengay"" in his underwear, or on his deodorant."	Put IcyHot or Bengay in his underwear or on his deodorant.	Put IcyHot or Bengay in his underwear or in his deodorant.	Put Icy Hot or Bengay in his underwear or on his deodorant.
Yo mama so stupid she thought she needed a token to get on Soul Train.	"You mother is so stupid, she thought she needed a token to get on the show ""Soul Train."""	"Your mother is unintelligent, she thought she needed a token to get on ""Soul Train""."	Your mother is so absurd that she though she needed a token to get on Soul Train.	Your mother is so unintelligent that she thought she needed a ticket to board the Soul Train.
50 Cents movie Get rich or die tryin, or Eminem's 8 Mile?	"Do you prefer 50 Cents' film ""Get Rich or Die Tryin',"" or Eminem's ""8 Mile?"""	"Which movie, 50 Cents movie ""Get Rich or Die Tryin'"" or Enimem's ""8 Mile""?"	50 Cent's movie, Get Rich or Die Tryin, or Eminen's, 8 Mile.	"50 Cent' film ""Get Rich or Die Tryin'"" or Eminem's ""8 Mile""?"
Pocket Taser Stun Gun, a great gift for the wife.	A desirable gift for one's wife might be a pocket taser stun gun.	A pocket taser stun gun is great gift for any wife.	A great gift for your wife's protection is a Pocket Taser Stun Gun.	The pocket taser stun gun would be a wonderful gift for your wife.
But It Would Be Cool If They Did A SPECIAL ReUnion Episode Or Somethin( I LOVE That Show)	It would be enjoyable if they did a special reunion episode or something similar, as a I truly enjoy that show.	It would be great if they did a reunion episode. I loved that program.	However, it wouldbe great if they had a special reunion episode because I love that show.	But it would be wonderful if they created a special reunion episode of something of that nature (I really enjoy that show).
what are you doin back there?...lets go!!	What are you doing in that area? We ought to leave.	What are you doing? Let's go.	What are you doing back there?  We need to go!	What are you doing, we should make haste!
Zack Efron, he is the HOTTEST GUY ALIVE	Zack Efron is the mostr attractive man alive today.	Zack Efron is the most attractive man alive.	I think Zack Efron is the sexiest man alive.	Zac Efron must be the most attractive man in existence.
And that damned burger King is creepy as hell.	That Burger King is completely unsavory.	That confounded Burger King is very creepy.	That Burger King is disturbing.	Also, the Burger King is extremely creepy.
Not me but i know alot of people that do	While I do not, many people do.	No, not I, but I do know many who do.	I know a lot of people other than myself that do.	Not me, but I do know a lot of people who do.
And you can pots your info for free!	You can post your information for free.	You can also post your info for free.	You can post your information for free.	You may post your information for free,
i cant wait to see the new movie!	I am so excited about the new movie.	I'm so excited to see the new movie!	I cannot wait to see the new movies.	I can hardly wait to see the new movie.
if you don't like them don't answer, please	If you do not like them, please do not answer.	Please don't answer if you dislike them.	Please, if you do not like them, then do not answer.	If you don't like the questions, then don't answer please.
Well, I rather like Lucius Malfoy.	I am fond of Lucius Malfoy.	Well, I rather like Lucius Malfoy.	I rather like Lucius Malfoy.	I enjoy the character Lucius Malfoy.
Tonto looks at Lone Ranger and says Doctor say you gonna die!	"Tonto looked at The Lone Ranger and stated ""Doctor say you gonna die""."	The doctor said you are going to die, Tonto said, looking at the Lone Ranger.	"Tonto looks at the Lone Ranger and says, ""The doctor says you are going to die!"""	"Tonto looks at Lone Ranger and says, ""Doctor says you gonna die!""."
$10 per ticket to go see movies multiple times a week.	It costs ten dollars per ticket to go to the movies and that is done multiple times per week.	To see multiple movies each week, it costs ten dollars per ticket.	It is $10 per ticket to see movies multiple times per week.	Ten dollars per ticket to see the movies multiple times a week.
idk but i have another one: yo mama so fat she had to get baptized at seaworld.	Your mother is so overweight that her baptism had to take place at SeaWorld.	I do have another one your mother is so fat she had to be baptized at Seaworld.	"I don't know, but I have another one: ""yo mama"" is so fat, she had to be baptized at Sea World."	I do not know but I have another joke: your mother is so obese that she was baptized at Seaworld.
Rachel Fuller- Into My Heart maybe?	Rachel, was it Into My Heart?	Perhaps Rachel Fuller is in my heart.	"Rachel Fuller - ""Into My Heart,"" maybe?"	"Rachel Fuller's song ""Into My Heart""."
then i changed to Nsnyc now i'm onto stephen speaks	Then I changed to Nsnyc now I'm onto Stephen Speaks.	My music tastes changed, I liked N'Sync, and now I am into Stephen Speaks.	Then I switched my focus to N'Sync, but now I am most interested in Stephen Speaks.	I changed to Nsync and now I'm onto Stephen Speaks.
LOL they are obviously stupid, not just confused!	They are obviously stupid, not just confused!	They are not confused.	You see, they are clearly foolish, not just confused.	They are obviously stupid not just confused.
Moriaty etc, but who did the Peruvian play?	Moriaty etc, but who did the Peruvian play?	Who did Peruvian play?	Moriarty and so forth, but what character did the Peruvian actor portray?	Moriarty but who did the Peruvian play?
well its not really a book i guess but its kinda a long comic.	well it is not really a book I guess but it is kind of a long comic.	It is a long comic, not a book.	It is not truly a book; more accurately, it is a long-form comic.	It's not really a book, more like a long comic.
i'll be different and say vagina	I'll be different and say vagina.	I wil be different and say something else.	I will be unique and refer to the vagina.	I'll be different and say vagina.
I just need the name of the movie... Thx	What is the name of the movie?	I just need the name of the movie. Thank you.	I only need the name of the movie. Thanks.	I simply require the title of the film... Thanks.
HELL TO THE NO..THEY ARE ONE OF THE BEST BANDS OUT THERE.	No, they're one of the best bands out there!	Hell to the no. They are one of the best bands in the industry!	Absolutely not. They are one of the best bands out there.	Gosh no, they are one the premiere musical groups in existence.
We call it a Moo Moo, she calls it lingere.	We call it a muu muu, but she calls it lingerie.	We call it a MuuMuu, but she calls it lingerie.	We call it a muu-muu, she calls it lingerie.	We designate it a Mumu, she designates it lingerie.
!”   how do you know if a blonde has used the computer?	How can you tell if a blonde has used the computer?	How do you know if a blonde has used the computer?	How do you know if a blonde has used the computer?	In what way does one understand a blonde-haired person has utilized the computer?
I wouldn't believe that anyone could care!	I was surprised to find that anyone else could care about it.	I do not believe that anyone would care!	I would not believe that anyone could care.	I am unable to accept that any single person would be able to be concerned!
and yes sometimes i dont come home until late.	Sometimes I come home relatively late.	Sometimes, I am late getting home.	Yes, sometimes I do not get home until late.	Yes, sometimes I do not return home until late in the evening.
Boulevard of Broken Dreams, and there new song Wake me UP When September Ends	"I like Green Day's ""Boulevard of Broken Dreams"" and ""Wake me up when September Ends"""	There new song is Wake Me Up When September Ends.	I would say Boulevard of Broken Dreams, and their new song, Wake Me Up When September Ends.	"""Boulevard of Broken Dreams,"" and their new song ""Wake Me Up When September Ends."""
she used to sing with mpeople	She used to sing with the group MPeople	She used to sing with my people.	She used to sing with my people.	She used to sing with a band called M-People.
rock , we heard more great rock stars ,while not very much great rap singer.	Rock we heard a lot of great rock stars, but not very many great rap singers.	Rock, we heard more great rock stars, while not very many great rap singers.	We've seen more rock stars than rap stars.	There are a lot of great rock stars, in my opinion, but not a large number of talented rap artists.
my little brother would ask something like that.	My little brother would ask a question like that.	My little brother would ask something like that.	My little brother would ask a question like that.	My little brother would ask something like that.
Jason Momoa from Baywatch Hawaii, and North Shore!	"Jason Momoa from ""Baywatch"", ""Hawaii"", and ""North Shore""."	I really like Jason Momoa, from Baywatch, as well as North Shore.	"Jason Momoa from ""Baywatch Hawaii"" and ""North Shore""."	Jason Momoa is from Baywatch Hawaii, and North Shore!
!I loved all of the CB movies and specials.	I loved all of the CB movies and specials.	I really enjoy all of the CB movies and specials.	I loved all the CB movies and specials.	I loved all of the CB moves and specials.
yes there is a reset button	Yes, there is a reset button.	Yes, there is a reset button.	Yes, there is a reset button.	Yes, there is a resent button.
they make u think of who your with, and love them more than u did already	They make you think about the person you are with, and make you love them more than you already did.	Think of your significant other and love them as much as you can.	They make you think of who you are with, and love them more than you did, already.	They make you think of your partner, and love them more than you already did.
I would prefer a bad boy(thug) with a gentlemen side.	I would prefer a bad boy with a gentleman side.	"I would prefer to have a thuggish ""bad boy"" who also has a gentleman side."	I would prefer a bad boy thug with a gentlemen side.	I prefer a thug with a gentleman side.
california girls by david lee froamerly with van halen	California Girls By David Lee Roth, formerly with Van Halen	"""California Girls"" by David Lee who was formerly with Val Halen."	California Girls by David Lee who was Formerly with Van Halen.	My favorite song is California Girls by David Lee formerly with Van Halen.
One of the best & original movies that I have ever seen.	It is one of the best original movies that I have ever seen.	It is one of the best and most original movies that I have ever seen.	One of the best and original movies that I have ever seen.	It's one of the best, and most original movie that I have ever seen.
And with a great deal of therapy, may even walk again..   Man driving down road.	With a great deal of therapy, he/she may even walk again.	Also, with a great deal of therapy might even be able to walk again; Man driving down the road.	With a great deal of therapy, the man driving down the road may even walk again.	With a great deal of therapy, he may even walk once more.
oh, greenday what happened to you?	Oh, Greenday what happened to you?	Greenday, what has happened to you?	Oh Green Day, What happend to you?	Greenday, what ever happened to you?
Plus I read this article about her being one of the highest paid actress out there.	Also, I read an article claiming she was one of the highest-paid actresses.	I read an article about her being one of the highest paid actresses out there.	Plus I read this article about her being one of the highest paid actress out there.	I read an article that says she is one of the highest paid actresses.
I dono I think that is the DUMBEST show EVER!!!!!!	I don't think it's a very intelligent show.	I do not know and I think that is the imbecilic show ever.	I do not know I think that is the dumbest show ever!	I do not like that show.
Yo mama's so stupid, she thought the internet was something you catch fish with.	"Your mama's so stupid, she thought the ""internet"" was used for catching fish!"	Your mother is so daft, she thought the Internet was something you catch fish with.	Your mother is so stupid, she thought the internet was something you catch fish with.	Your mom thought the internet is something you catch fish with.
The man is like a fine wine, gets better with age :-)	He's like a fine wine - he improves with age!	The man is like a fine wine, gets better with age.	The man is like a fine wine, gets better with age.	He is like a fine wine and gets better with age.
And me being a long time Def Leppard fan...I'de have to pick any and all from them...LOL	Well, as a longtime Def Leppard fan, I would choose any or all of them!	I am a long time Def Leppard fan.  I would have to pick any and all songs from them.	Me, being a long time Def Leppard fan, I would have to pick any and all from them.	Being a Def Leppard fan, I would get all of them from them.
I must have seen it in 1986 or something a barely remember all the details...CAN SOMEBODY HELP?	I must have seen it in 1986 or something I barely remember all the details. Can somebody help?	I mush have seen it in 1986, or something. I can barely remember all of the details. Can somebody help?	I saw it in 1986 or thereabouts, and scarcely remember the details; can someone assist me?	I saw it back in 1986 and cannot remember the details. Can anyone help?
I believe that would be M.C.	I believe that would be M.C.	That would be M.C., I believe.	I believe it would be M.C.	I believe that would be M.C.
perfect answer dnt u think so?	perfect answer, don't you think so?	Did you not think that was the perfect answer?	Do you agree that this is an optimal answer?	Don't you think that's a perfect answer?
Good question... Simon kinda stumped me with that one too.	Good question, Simon kinda stumped me with that one too.	Good question. Simon stumped me slightly with that one as well.	You ask a salient question; Simon somewhat confused me with that question as well.	That's a good question. Simon had me stymied with that also.
I haven` t missed a single episode!	I have seen every episode.	I have not missed a single episode.	I have not missed even one episode.	I have watched all of the episodes.
Do I gotta spell it out for you?	Must I provide greater detail?	Do I have to explain it better?	Must I explain it for you in simpler terms?	Do I need to explain it for you?
You hit it on the money!	You are accurate.	You are entirely correct.	You are absolutely correct.	You were correct.
