there are many times that you love the guy but not sure did he love you also.	There are several times that you love the man, but are not sure he also loved you.	There are many times that you love the guy but are not sure he loved you also.	There have been many time you loved this guy but are not sure he feels the same way.	Many times you have loved a man, but were not sure if he loved you back.
if your talkin hubby or the like i'd say tools toys for his vehicle, sports related things.	If you are talking husband or the like, I would say tools, toys for his automobile and items related to sports.	If you are talking about my husband I would say tools, toys for his vehicle, and sports related things.	If you want a gift for your husband, I would suggest sports things or vehicle tools.	If you are talking about a husband, or something similar, then I would say tools, toys for his vehicle, and sports related things.
That got me really hot, but I ran off.	That made me really angry, but I left.	That got me really hot, but I left.	I like it, but I ran away.	That really stimulated me sexually, but I ran away.
Me, I'll pick up the tab if, I can get your vote for best answer.	Me, I'll pick up the bill, if I can have your vote for the best answer.	I will pick up the tab if I can get your vote for best answer.	I will pay if I can get your vote for best answer.	"As for me, I will pick up the tab if I can get your vote for ""best answer""."
k. So what size of breast does the average guy like do you think?	Okay. So what size of the breast does the general man enjoy, do you believe?	Ok, so what breast size does the average guy like?	What size breats do most men like?	Alright, so what do you think is the most desirable breast size according to the average male?
many women 22 are dating men 27 so the 22 yo men feel insecure and have to fish downstream	A lot of women date older men, so men feel insecure and date younger women.	Many twenty-two-year-old women are dating twenty-seven-year-old men, so the men their age feel insecure and have to fish downstream.	Many twenty-two-year-old women are in relationships with twenty-seven-year-old men, so the twenty-two-year-old men feel insecure and search for younger women.	Many women 22-years-old date men that are 27. So, the 22-year-old man feels insecure and have to fish downstream.
Lust less like...you just go out?	Did you go on a date?	Lust less, and simply try dating?	Without lust as in you only go on dates, correct?	Lust is less than like. Did you recently go out?
they probobly know you cant really hide that but you should tell your parents	You should tell your parents. You can not hide.	They probably know that you cannot really hide, but you should tell your parents.	They probably know, because you cannot hide that very well, but you should tell your parents.	They likely know you cannot hide that bug you should tell you parents.
I will make u princess in planet Kripton !!	I want you to be mine.	I will make you a princess on the planet Krypton!	I will declare you the princess of planet Kripton.	I will make you a princess on the planet Krypton.
My last girlfriend's Bf did that to her (before we met), and she still kept him.	I know someone who had that happen, and she still dated the guy.	Before we met, my last girlfriend's boyfriend did that to her, and she still stayed with him.	My previous girlfriend's boyfriend did that to her and she remained with him.	My last girlfriend's boyfriend did that to her, before we met. She still kept dating him.
my friend has a bf who she talks 2 online and on the phone.	My friend has a boyfriend who she talks to online and over the phone.	My friend has a boyfriend whom she talks to online and over the telephone.	My friend has a boyfriend who she speaks to online and on the telephone.	My friend is in a relationship with someone online.
do you like fake nails or manicured ones?	Do you like false nails or manicured nails?	Do you like false nails or manicured ones?	Do you enjoy fake nails or manicured nails?	Do you enjoy fake nails or manicured ones?
Tell her, girls like to her the truth GOOD LUCK	Tell her. Women like to hear the truth. Good luck.	Tell her, girls like to hear the truth; Best of luck.	Speak with her, girls desire to hear the truth, good luck.	Tell her, women enjoy hearing the truth. Best of luck to you.
we can restle around and be the best of friends.	We can wrestle together and be best friends.	We are able to wrestle around and be the best of friends.	We can rough house and be the best of friends.	We can wrestle and be best friends.
Stay true to your husband...after all, he's the one you said I do to...	Remain faithful to your husband. After all, you married him.	"Stay true to your husband, after all he is the person who you said ""I do"" to."	Stay faithful to your husband, after all, he is the one that you said I do to...	You need to remain faithful to your husband. He is the one the you swore vows to.
DONT LISTEN TO THESE FOOLS WITH AL THEIR B.S.	Don't listen to any of these other people's answers.	Do not listen to these fools with all of their nonsense.	Do not listen to these fools with all of there poppycock.	Do not listen to these fools with all of their nonsense.
yeah, im a guy so i dont really have to pay.	I am a man, so I don't have to pay.	I am a guy so I do not really have to pay.	Yes, I am a man, so I do not really have to pay.	Yes I am a male, therefore I do not really have to pay.
Remember, NO BIRD EVER FLEW ON ONE WING!!	Remember, no bird has ever tried to fly with one wing.	Remember that no bird ever flew with one wing.	Remember: not bird has ever flown on a single wing!	Remember, no bird ever flew on only one wing.
just let her know what you feel.	Just be honest about your feelings towards her.	Just let her know what you feel.	Just let her know how you feel.	Just let her know how you feel.
it depends, if you really love him you will prob think youll want to egnolage it	It depends. If you really love him you will probably want to draw it out.	It depends on whether you truly love him.  If you do, then you might want to acknowledge it.	It depends, if you honestly love him, you will likely think you will want to elongate it.	It can depend; If you really love him then you may think that you want to elongate it.
If you or the other person is married, RUN!!!!	If you or the other person is married, run!	If either one of you is married, then you have to run.	If you and the other person is married, run from the situation.	If you or the other person are married, you need to quickly leave.
No men don't but little boys do	No, men do not, but little boys do.	Men do not, only little boys.	No, men do not, but younger boys, do.	No, men do not however little boys do.
Help me win this debate with her !	Please help me win this debate against her!	Please help me win this debate with her.	Help me win the debate with her.	Please help me to win this debate with her.
My girlfriend's the nuttiest, but I love her anyway.	My girlfriend is strange, but I love her anyways.	My girlfriend is the zealous person I know, and I love her more for it.	My girlfriend is a bit crazy, but I love her, anyway.	My girlfriend it very silly but I love her anyway.
simple enough, do like anyone else does.....play with it.	It is quite simple, just do what everyone else is doing.	The answer is to play with it.	It is simple enough. Do the same as anyone else and play with it.	Simple enough, play with it, like everyone else does.
sweetheart let him go ,if he is ment to be with u he will come back to you	It is time to forget about him, if you two are meant to be he will return to you.	You need to let him go. If you are meant to be, he will come back to you.	My friend, allow him to leave. If he is intended to be with you then he will return to you.	Sweetheart, let him go, and if he is meant to be with you, he will come back to you.
Of course after 3 day of that my back went out LOL.	After three days of that activity, I began to have problems with my back.	After 3 days of work, my hurt my back.	As you might expect, after three days of that my back was injured.	Of course, my back went out after the third straight day of that.
stay alive and get your old life back.	Stay alive and get your old life back.	Get your old life back so you can stay alive.	You need to stay alive, and get your life back.	Stay alive, and try to get your old life back.
So thats why I ask why dont guyz ever know what they want with any kinda relationship!?!?!	That's why I ask, why don't guys ever know what they want with any kind of relationship?	That is the reason why I asked if men ever know what they want in a relationship.	Do guys know what they want in a relationship?	That is why I asked why men don't know what they want in a relationship?
Maybe ask him out to lunch or a movie or somthing.	You might ask him out to lunch or a movie or something.	Perhaps you should ask him out to lunch, movie, or something similar.	You can ask him to lunch or a movie.	Maybe ask him out for lunch or a movie?
Girls don't like guys who is all about themselves.	Girls don't like guys who are all about themselves.	Women do not like men that are only about themselves.	Girls to not guys who are self absorbed.	Girls don't like boys who only think of themselves.
it depends do u like either one???	It depends, do you like either one?	It depends on whether you like either one or not.	Do you like either one?	Do you like either of them?
I was always looking and I kept picking jerks.	I keep going on dates with men who turn out to be rude.	I kept looking and always picked the imbeciles.	I continually chose jerks, when I was looking for a partner.	I was always looking. I kept choosing men that were not kind.
so, no i feel its a choice and one does what feels comfortable to them.	It is a choice, and you should do what is comfortable to you.	One does what feels comfortable to them.  So, no, I feel it is a choice.	So no, I feel it is a choice, and one does what feels comfortable to them.	No, I feel it is a choice. One does what one feels comfortable to them.
Some do,some don't have it in them.	Some people do not have it in them.	Some do not have it in them, but some do.	Some do and some do not have it in them.	Some do, some do not have it in them.
Just do what makes you happy!	Do what makes you happy.	Do what makes you happy.	Do whatever makes you happy!	Do what makes you happy.
because for some reason i cannot	I can not go.	For some reason, I cannot.	For some reason, I cannot.	For some reason, I cannot.
So it would have to be love.	Therefore it must be love.	So, it would have to be love.	"Therefore, there is no alternative to the proper labeling of ""love."""	So it would have to be love.
because....you know.......try to search you love.....but becareful.....!!!!!!	As you know, you should search for love but carefully.	Because...you know...Try to search your love, but be careful!	Due to...as you're aware...attempt to look for your beloved...however, use caution!	Because you know to try and search for your love, but be careful.
don't ask her to perform some act for you, make her the spotlight.	Do not ask her to perform an act for you; make her the one being noticed and adored.	Do not ask her to perform some act for you. Make her the spotlight.	Avoid requesting a performance of any given portion; cast her in the spotlight role.	Do not ask her to perform some act for you; make her the spotlight instead.
girls are simply impressed if u can show a little care, respect and honesty to them.	Women are impressed if you show care, respect, and honesty towards them.	Girls are impressed when you simply show them a little care, respect, and honesty.	Young females are basically struck by a person's ability to demonstrate a bit of concern, truth and respectfulness to them.	Girls are simply impressed if you can show a little care, respect, and honesty to them.
Tell the bastard to GET OUT.	Tell the rude man to leave.	Tell the jerk to get out!	Inform the miscreant of his require to vacate.	Tell the bad man to leave.
they think it is the only right way!	They think that way is the only right way.	They think it is the only right way!	They think it is the right way.	They think it is the only correct way.
Good luck and keep it cool!	Good luck and stay calm.	Keep it cool, and good luck!	I wish you luck.	I hope you stay calm and wish you luck.
That said u need to figure out youself if u want to stay married to him.	If you want to stay married, you need to find yourself.	That said, you have to figure out if you want to stay married to him.	You need to figure yourself out if you want to stay married to him.	You need to decide for yourself if you want to stay married to him.
And I hate him for it.	I do not care for him.	And for that, I hate him.	I dislike him for that reason.	I dislike him because of the way he acted.
Men like this, typically become wife beaters if you don't OBEY them!	Men with these characteristics typically become wife beaters if you disobey them.	Men like this typically become wife beaters, if you do not obey them!	Men like this become violent to their wifes if they do not obey them.	If you do not obey men like this, they typically become the sort who beat their wives.
First off, I have 4 kids....so a homemaker is more work than my job even.	First of all, I have four kids, so being a homemaker is more work than my regular job.	First of all, I have four children, so I know being a homemaker is more work than my actual job is.	First, I have four children and being a homemaker is more work than my job.	I have four children. A homemaker is more work than my occupation even.
no i haven't..i prefer normal-looking guys	No, I have not. I prefer normal looking guys.	No I have not, I prefer normal-looking men.	I have not because I prefer men who look normal.	No, I haven't. I prefer average looking men.
it defenetely looks like he has feelings for u.do u show how u feel;;u should!!	It definitely looks like he has feelings for you. Do you show him how you feel? You should!	He, definitely appears to have feelings for you.  You should show him how you feel.	It appears that he likes you, and should should show him how you feel.	It definitely appears as if he has feelings for you. Do you show him how you feel?
everything seems so open and hit and run with most people these days.	Everything seems so open and hit and run these days with most people.	Everything seem to be so open.  It is hit-an-miss with do many people these days.	People  today seem to be so open and fast-moving with most people	People overall make their decisions quickly currently.
i have a problem of unloading all my junk up front and maybe i told this guy to much.	I have a problem in that I unload all of my junk up front. Perhaps I told this guy too much.	Maybe I told this man too much, my quandary is unloading all my baggage up front.	I sometimes reveal details about my problems too early in a relationship, and perhaps I told that man too much.	I have a issue with unloading all my past in the beginning. Perhaps, I imparted too much on him.
the right date can save money on lots of things.	The right date can save money on plenty of things.	Choosing the right date can save much money.	The right date can save money on many things.	The right date can save money on many things.
If you truly love your man & want to work it out then tell your X to respect that.	If you truly love your man and want to work it out, then tell your past partner to respect that.	If you truly love your new man and want to work things out, then tell your ex to respect that.	If you truly love your man and want the relationship to work, then you must tell your ex to respect that.	If you truly love your boyfriend and want it to work it out, then tell your ex boyfriend to respect that.
That only makes her easier to bed.	That only makes her easier to have sexual intercourse with.	That quality makes her easier to lie in bed with.	That only makes her easier to potentially sleep with.	It only makes her easier to seduce.
Don't think you should try it!	I do not think you should try it.	I don't think you should try doing that.	Do not think you should try it!	I do not think you should attempt it.
simple...honesty and love and try to true with them	Simple honesty, love, and trying to be true to them.	The concept is simple.  Treat them honestly and with love.	Simple. Honesty and love, try to be true with them.	Honesty and love, and try to be honest with them.
i hoping for at least a 90% but realistically i think its more like 70% or 65%.	IT is more like 65% or 70% and not 90%.	I am hoping for atleast 90%, but realistically I think it is more like 70-65%.	I was hoping for at least a 90%, but realistically I think it is going to be more like 65%-70%.	I was hoping for at least a 90%, but realistically, I think it was more like 70% or 65%.
but cuddling up with a large women is one of the best feelings i know of.	I like the feeling of cuddling with a large woman.	But cuddling up with a large woman is one of the best feelings I know.	Cuddling up with a large woman is one the best feelings I know of.	Cuddling with a large woman is one of the best feelings I know.
And women also expect guys to act like that, so why should they grow up?	Why should men grow up if women expect men to act like that?	And women also expect guys to act like that, so why should they grow up?	Women expect men to act that way, so why should they grow up?	Women also expect men to act like that, so why should they grow up?
A couple of ways: -  Get him drunk.	You can get him drunk.	A couple of ways would include getting him drunk.	There area couple of ways.  One of those would be to get him inebriated.	It happens a couple of ways. Get him drunk.
The problem is not if u ask her while at work or not.	Is is not a problem if you ask her while at work or not.	The problem is not if you ask her while at work or not.	The problem is whether you are going to ask her out while at work or not.	The problem is not if you ask her while at work or not.
Stick with the 13 & 14 year old boys .. they are easier to control anyway.. LOL Good luck	Stick with the thirteen and fourteen year old boys, they are more simple to control anyway, good luck.	Stick with the thirteen and fourteen year old teenagers, they are easier to control.  Good luck.	Remain with thirteen and fourteen year old men, they are easier to control. Good luck.	Stick with the boys who are either thirteen or fourteen.
YOU NEVER LET A MAN  MISTREAT YOU	You never let a man treat you the wrong way.	You should never let a man mistreat you.	You should never allow a man to mistreat you.	Do not let a man mistreat you.
PS Im not a stay at home romantic dinner type of girl.	Also, I am not a stay at home, romantic dinner kind of lady.	Post Script:  I am not a stay-at-home romantic type of woman.	By the way, I am not the kind of woman who enjoys a romantic dinner at home.	"I do not like having stay at home ""romantic dinners."""
!,anyway when i left him i swore i,d never get married again!!	When I left him, I swore I would never get married, again.	When I left him, I swore I would never marry again!	When I divorced him, I swore I would never again get married.	When I left him, I promiced myself I would never get married again.
pickup lines are tacky..just be yourself and complament her alot..women like that	Pickup lines are unseemly. Be yourself and compliment her a lot because women enjoy that.	Pickup lines are tacky. Be yourself and complement her often, women like that.	Phrases to initiate a romance are tawdry. Be genuine and compliment her often. Women like that.	To not use pick up lines, just be yourself and compliment her.
You'll be fine just have fun!	You will be fine. Have fun.	You will be fine, just have fun!	You will be fine. Enjoy yourself.	You will be fine, have fun.
not all the time, sometimes men shave them, it depends on the woman,	Not all of the time. Sometimes shave, it depends on the woman.	Not all the time. Sometimes men chave them, it depends on the woman.	Not always. Men occasionally shave them. It depends on the woman.	Some men shave, it depends on the woman.
i love him but i think im ready to move oe, meet new guys!	I love him but I think I am ready to move on and meet new guys.	I love him, but I think I am ready to move on and meet new men!	I love him but I think I am ready to move on and meet new guys.	I still love him, but I believe that I am ready to move on and meet new men.
so wait for another 4 years.	Wait another four years.	So wait another four years.	So wait for another four years.	Wait for another four years.
I hope I see some of it soon.	I hope I can see some of it soon.	I hope I see some of it soon.	I hope to see some of it soon.	I hope that I see some of it very soon.
I don't want to be mean.	I do not want to be mean.	I do not want to be mean.	I do not intend to be mean.	I do not want to be mean.
also u shood wait a while b for having kids.	You should wait a while before having kids.	Also, you should wait awhile before having children.	And you should wait a while before having children.	Also, you should wait awhile before having children.
i would like to have some fun with u that's why i answered this stupid question	I would enjoy having some fun with you, that is why I answered this silly question.	I would enjoy having some fun with you, that is why I answered this ridiculous question.	I would like to have some fun with you. That is why I answered this dimwitted question.	I would like to have some fun with you. That is why I answered the question.
try to contact their q&a team..they'll help you through..have a nice day!	You should try to contact their question and answer team and they will help you through it; Have a good day!	Attempt to contact their Q&A Team, they will assist you, have a wonderful day!	Attempt to contact their question and answer team. They will assist you with the process. Enjoy your day!	Try to contact their question and answer team. They will help you through, have a nice day.
Because womens don`t put out often...	Because women do not have sex often.	Because women do not have sexual relations often...	Because women do not yield frequently.	Women are not easy to get into bed.
if he insists, it means he only after sex.	If he insists, then it means that he only wants to have sex.	If he insists it means that he is only after intimacy.	If he insists then it indicates sex is his only goal.	If he insists, it means he is only after sex.
B) Looks definitely matter, anyone saying they don't is probably lying.	Looks definitely matter and anyone who says that they do not is likely lying.	Looks absolutely matter, any person saying that they do not is more than likely fibbing.	Option B: Appearance certainly matters. Anyone who claims otherwise is most likely being dishonest.	It definitely matters. Anyone saying they do not, is likely lying.
Whle MAKING LOVE is like living a fantasy.	Making love is like living a fantasy.	"While ""making love"" seems to be a fantasy."	Making love is similar to living in a fantasy.	While having intercourse is similar to a fantasy.
when you 18 or 20 because when they said something they dont mean it	When you are 18-20, sometimes you say what you do not mean.	When you are 18 or 20 because when they say things they are insincere.	They said something they do not mean.	When you are eighteen or twenty years old, because when they said something, they did not mean it.
when possible, try to make it yourself.	Try to make it yourself, when possible.	When possible, attempt to make it yourself.	Try to make it yourself when possible.	Try to make it yourself whenever possible.
But (there's always a but isn't there?	There is always an exception, correct?	"But (there is always a ""but,"" is there not?)"	There is always something else.	But, because there is always an exception, is there not?
If she is not into you anymore...	She is not that into you anymore.	If she is not interested in you any longer.	She is not into you anymore.	If she is no longer interested in you.
i seriously doubt that you are in love with that many guys.	I seriously doubt that you are in love with that many men.	I sincerely doubt that you are in love with that many men.	I seriously doubt that you are in love with that number of men.	I really doubt that you are in love with all of those men.
on average id say about 45% at first but than one you get to knowthe person maybe 15%	On average, I would say about 45% at first, but then once you get to know the person, perhaps 15%.	I would estimate an average of 45% initially but then, once you become acquainted with the person, perhaps 15%.	On average, I would say that 45% in the beginning, and approximately, 15% once you get to know the person.	On average, I would say about 45 percent at first, but it is perhaps 15 percent once you get to know the person.
Play sports with your guy friends.	You should play sports with your male friends.	Participate in sports with your male friends.	Play sports with you male friends.	Play sports with your male friends.
She will tell you if it's not OK.	She will tell you if it is not alright.	She will inform you if it is not acceptable.	She will tell you if it is not good.	She will tell you if it is not okay with her.
I don't mean, do you think women are sexy and beautiful.	I do not mean, do you believe women are beautiful?	"I did not intend to ask ""Do you think women are sexually attractive and beautiful?"""	"I did not mean, ""Do you think that women are seductive and beautiful?"""	I am not asking whether you think women are sexy and beautiful.
how do i get he to stop nagging me and leave me alone.	How do I get him to stop bothering me and leave me be.	How can I get him to stop pestering me?	How do I get him to stop nagging me and leave me alone?	How do I get him to stop nagging me and leave me alone?
a sex toy, that way you can both enjoy it.	An intimate, adult toy, that way you can both enjoy it.	Buy a toy specifically for intercourse that you both would enjoy.	An intimate toy, so that you can both enjoy it.	Try a sex toy, that way, you both can enjoy it.
men without hair look like little boys to me, and it's not sexy at all.	Men that do not have hair appear as little boys to me, and it is not attractive whatsoever.	Bald men look like children to me, I don't find it attractive.	In my opinion, men without hair look like little boys, and it is not seductive at all.	Men without hari look like itttle boys, it is not attractive to me.
i agree, just kiss him... he'll respond one way or another.	I agree, just kiss him, he will respond either way.	I agree, kiss him, and he will have a response for you.	I agree that should just osculate him, he will respond one way or another.	If you kiss him, her will respong one way or the other.
a good way is to imagine yourself without him/her.	A good way is to try and imagine yourself without him or her.	Something you can o is imagine your life with out him or her.	A good way to try is to imagine yourself without him or her.	Can you imagine yourself without him/her?
here in America it is not so important...	It is not so important here in America.	Here in America, it is not very important...	In America, it's not as important.	Here, in America, it is not so important.
well if it was before you then he wasnt cheating at all... obviously.	Well, if it was prior to his relationship with you, then obviously he was not being unfaithful at all.	Well, if it was prior to you, then he was not cheating at all, obviously.	If it was previously to you, then he hadn't commited adultery.	Well, obviously, if it was before you, then he was not cheating at all.
man how many times I passed up a great oppertunity by worrying about someone saying No......	"Man, how many times have I passed up a great opportunity because I worried about someone saying ""no"" to me?"	How many times I let a great opportunity go from worrying about some person telling me no...	Multiple times I have passed on a great opportunity by concerning myself about someone else.	"I wonder how many times I passed up a great opportunity by worrying that someone would say, ""No."""
Because the white women are taking up all the men!!	Because the white women are taking up all of the men!	Because the white females are taking all of the men!	Caucasian women are appropriating all the men!	The Caucasian women are taking up all the men.
ur self image is also very important.	Your self-image is also very important.	Your reputation is also very important.	Your self image is as well very important.	Also, your self-image is very important.
Have you ever had a PAP smear.	Have you ever had a PAP smear?	Have you ever received a PAP smear?	Have you ever had a pap smear?	Have you had a pap smear?
good god how old are you ?	Good god how old are you?	Wow, how many years of age are you?	How old are you?	How old are you?
but i think they both like me.	But I think they both like me.	But I believe that they both have affection for me.	I believe they both like me.	I think they both like me.
Okay well first thing it sounds as if YOU GUYS ARE ALREADY MARRIED!.	Ok, first thing is that it sounds as if you guys are already married.	Okay, well, first, it sounds as if you two are already married.	Well, the first thing sounds as if you guys are already married.	It sounds like you two are already married.
yes jaime is going to ask rubi out.... but it is not yoru business...	Yes, Jaime is going to ask Rubi out, but it is not your business.	Yes, Jaime is going to ask Rubi to go steady, but it is not your business..	Yes, Jaime is going to ask Rubi to go on a date. But, it is not your business.	Jamie is going to ask Rubi out on a date.
that is a sign, things like that can make it really obvious	That is an indication. Things such as that can cause it to be readily apparent.	That is a sign, conditions like that, can make it really obvious.	That is a sign. Things like that can make it obvious.	That is a signal. Such things can make it very obvious.
u should take the time to get to know both of them equally without goin out with them.	You should take the time to become acquainted with both equally without dating either of them.	You should take the time to get to know both of them, equally, without going out with either of them.	You should take the time to get know both of them equally without going on dates with them.	You should take time to get to know them both equally without going on dates with them.
i'd love to hear logical opinons on this, thanks	I would be very pleased to hear logical opinions on this topic. Thank you.	Thank you, I would love to hear some logical opinions on this matter.	I would love to hear your logical opinion on this, thank you.	I would appreciate logical opinions on this. Thank you.
If you like the guy then go for it.	If you care for the man then proceed.	If you like the man, then go for it.	If you like the man, then go for it.	If you are interested in the man, then attempt it.
Having FUN with guy friends is OK.  1.	Enjoying yourself with male friends is acceptable.	Having fun with male friends is alright.	Having fun with guy friends is okay.	Enjoying yourself with male friends is fine.
So its natural with that guy.	So it is natural with that guy.	So, it is natural with that man.	Therefore it is natural for that man.	So, it is natural with that man.
women take on alot and sometimes they feel like they do it for nothing.	Women take on too much, and sometimes they feel like they do it for nothing.	Women take on a lot, and sometimes they feel like they do it for nothing.	Women accept a lot and sometimes they feel as though they do it for no reason.	Women take on very much and at times, they feel like they do it for no reason.
no, because i'm not married yet	No, because I am not married yet.	No, because I am not married, yet.	No, because I am not yet married.	No, because I am not yet married.
let me know what you think, thanks	Let me know what you think.	Let me know what you think. Thank you.	Tell me your opinion. Thank you.	Let me know what your thoughts are, thank you.
If you are gay BE GAY!!!	If you are a homosexual then be a homosexual.	If you are a homosexual, be yourself.	If you are homosexual, then act like it.	If you are gay then be gay!
good luck and hang in there.	Good luck and do not give up.	Hold on and stay strong and good luck!	Good luck and hang in there.	Good luck and hang tight.
i like older girls so i think this is sick and wrong that they cant go out with her	I like older women so I believe it is strange and wrong that they cannot go on a date with her.	I like older girls, so I believe that it is disturbing and wrong that they can not go out with her.	I like older women so I think it is wrong that they cannot go out with her.	I think it is wrong that they cannot go out with her.
i am just curious to what everyone thinks.	I am merely curious about what everyone thinks.	I am curious about everyone's thoughts.	I am just curious about what everyone thinks.	What does everyone think?
my last bf i met driving round a roundabout in another car!!	I met my previous boyfriend by driving in a roundabout in another car.	My last boyfriend I met while driving around a roundabout in a different car.	I met my last boyfriend driving around a roundabout in another car.	I met my last boyfriend while I was driving in a roundabout.
becuz if you do then your gonna lose your friend over a guy!!!!	You are going to loose your friend over a guy.	If you do, then you are going to loose your friend over a man.	Because, if you do, you will lose your friend over a man.	Because if you do, you are going to lose your friend over a man!
It really was a casual aside when I said it -- I didn't think he would remember.	I did not think he would remember, it was casual when I said it.	I said it casually, I do not think he would remember.	It was truly a casual aside when I said it; I did not think he would remember.	It was really casual with I said it, I did not think he would remember.
are you a country girl or a city girl.	Do you like the country or city?	Are you a country woman or a city woman?	Are you a young woman from a rural environment or from an urban environment?	Are you a country girl or a city girl?
hang out all day together and to top it off touch his feet.	You can be together all day, and touch his feet.	You can try hanging out all day long together and then you can top it off by giving him a foot massage.	Spend all day together and, to top it off, touch his feet.	Spend the day together, and to top it off touch his feet.
im very bored bein single.sittin back watchin other gurlz hava all da fun!	I do not like being single. I watch everyone else have fun.	I am very disinterested with being single and sitting back watching the other women have all of the pleasure.	I am quite bored with being single and observing while other women have all the fun.	I am bored of being single. I can only sit back any watch as other girls have all the fun!
)women are curious about sex with other women, even me!	Women are curious about sex with other women, even myself!	Females have curiousity regarding sex with other females, myself included!	All women are curious about sex, even with other women.	Women, including myself, are curious about sex with other women.
I don't know what you said because I was to lazy to read your typing.	I do not know what you said. I was too lazy to read your response.	I have no idea what your remarks were since my excessive laziness prevented me from reading what you'd typed.	I'm unaware what you stated, because I was too lethargic to read your typing.	I was too lazy to read your typing, so I do not know what it was that you said.
i hate it my self, i love the straight ones	I hate it. I love the straight ones.	I despise it personally. I adore the variety that's straight.	I dislike it myself. I adore the straight items.	I dislike it myself; I love the straight ones.
This is Doc Izzy and I love and adore bigger women!	This is Doctor Izzy speaking.  I love and adore plus-size women!	This is Doc Izzy, and I love big women!	"I am ""Doc Izzy"" and I love and adore larger women."	I am Doctor Izzy. I love and adore larger women.
there are not any words that are going to make it any better.	No words will make the situation better.	There are no words that will make it better.	There are not any words that will make things any better.	There are no words that will make it better.
do it before it is to late	You should take action before it is too late.	Do it before it is too late.	You need to do it before it is too late.	Do it before it is too late.
well to tell u tha truth u learn but u have to actually do it.	To tell the truth, you will learn, but you must experience things.	Well, to tell you truth you will have to do it to learn.	Well, to be honest, you will learn but you need to actually do it.	Honestly, you will learn but you must actually do it.
Nay Pier is a great place or one of the museums....there r alot of great resteraunts of hotels.	Navy Pier and the museums are great to visit.  There are also many great restaurants and hotels.	Navy Pier is a great place, or a museum. There are many great restaruants and hotels.	Navy Pier or one of the museums are great places, and there are a lot of great restaurants in hotels.	Navy Pier is a good place or one of the museums. There are many good restaurants or hotels.
thats a stereotype( not a country girl by the way)And I think Im sexy in my own way.	That is a sterotype, and I am not a country girl. I think I am attractive in my own way.	That is a stereotype. I would like to inform you that I am a rural woman. I think I am sexually attractive in my own way.	That is a cliche (not the farm girl type, I should mention) Also, I believe I am sexually appealing in a manner suiting myself.	I am not a country girl by the way but that is a stereotype and I think I am sexy in my own way.
he wont turn you down .	He will not turn you down.	He will not reject you.	He will most certainly refrain from rejecting your request.	He will not turn you down.
well i hope you read this really well.	I hope you read this well.	I hope that you read this very carefully.	Well, I'm hoping you'll review this information very thoroughly.	Well, I hope you read this very well.
lots of men like thick girls, most of them are black.	Many men prefer curvy women, most of them are African American.	Many men like women who are heavy. Most of them are black.	A large number of males appreciate heavyset women; they are primarily African American.	Lots of men, especially black men, like women who are slightly heavy.
If she's interested she'll call later.	If she is interetsted, she will call you later.	If she is interested then she will telephone you later.	Should she express any interest, she'll phone at a future time.	If she is interested she will call later
No, you won't because you know he has cheating tendancies.	No, you will not because you know he has cheating tendencies.	No, you will not, because you know he has cheating tendencies.	No, you will not since you're cognizant of his inclination to be unfaithful.	No you will not because you know he has a tendency to cheat.
Ask ur self that, if you know what I mean.	Ask yourself that; if you know what I mean.	Ask yourself that, if you know what I mean.	Inquire of yourself regarding the topic at hand, if you comprehend my intention.	As yourself that if you know what I mean.
I find if I try real hard I can see things I know aren't there normally there.	I find that if I try really hard I can see things I know are not there normally.	I find that if I try hard, I can see things I know are not there, that normally is.	I've discovered if I employ a concerted effort, I'm able to visualize a reality that I'm aware is not typically present.	I find if I try really hard, I can see things that I know are not normally there.
Lets get coffee and chat and take it from there!	Let us get coffee and talk, and we will take it from there.	Let us get coffee and chat. We will take it from there.	Let us purchase coffee and converse and proceed from that point!	How about we get some coffee, chat and take it from there.
just move on with your life and frind some one eles!	Just move on with your life and find someone else.	Move on with your life and find someone else.	Simply proceed in your existence and locate an alternative person!	Just move on with your life and find someone else.
ILL BET YOUR NOT, BUT TRY TO EMAIL ME ATILIKETHICKCHIX@YAHOO.COM AND I WILL BE HONEST.	I will bet that you are not, but try to email me at ilikethickchix@yahoo.com and I will be honest.	I believe you are not ready for a relationship, but email me at atilikethickchix@yahoo.com and I will be honest with you.	If you email me, I will give you my honest opinion.	I will bet you are not, but if you try to email me at THICKCHIX@YAHOO.COM I will be honest.
Me and this boy been going off and on since last year.	This man and I have been on and off since last year.	I have been dating a boy on and off since last year.	We have been dating off and on since last year.	Me and this man have been dating on and off since last year.
I really care about you and I can't stop thinking about you.	I really care about you and I cannot stop thinking about you.	I really care about you and cannot stop thinking about you when we are apart.	I care about you, and I can not stop thinking about you.	I really care about you and I cannot stop thinking about you.
is worth  the wait when you are ready.	When you are ready, it is worth the wait.	It is worth the wait, when you are ready.	It is worth the wait when you are ready.	It is worth the wait when you are ready.
if you don't know ask someone who would.	If you do not know, then ask someone who would.	If you don't know the answer, ask someone who would know.	If you so not know, ask someone who has the answer.	If you do not know you should ask someone who would.
keep away ur fear and tell him.	Push away your fear and tell him.	Keep your fear at bay and tell him.	Hide your fears and tell him.	Repel your fear and inform him.
